Sno,Hospital Id,Hospital Name,State,District,,,,Hospital Contact,Specialities Selected,Hospital Type,Empanelment Type,Submitted Date,Status Updated Date,Application Status,OnBoarded For Convergence Scheme,Upgraded Specialities,Current Specialities
5609,HOSP28G118265,PHC-PAKALA,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5610,HOSP28G118266,PHC-DAMALACHERUVU,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5611,HOSP28G118267,PHC-DAMINEDU,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5612,HOSP28G118268,PHC-PAPANAIDUPET,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5613,HOSP28G118269,PHC-RENIGUNTA,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5614,HOSP28G118270,PHC-PULICHERLA,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5615,HOSP28G118271,PHC-VIJAYAPURAM,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5616,HOSP28G118272,PHC-PARAMESWARIMANGALAM,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5617,HOSP28G118273,PHC-BUGGA AGRAHARAM,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5618,HOSP28G118274,PHC-PACHIKAPALAM,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5619,HOSP28G118275,PHC-KARVETINAGAR,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5620,HOSP28G118276,PHC-S.R.PURAM,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5621,HOSP28G118277,PHC-KANIPAKAM,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5622,HOSP28G118279,PHC-PENUMUR,ANDHRA PRADESH,CHITTOOR,,,,-NA-,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5623,HOSP28G118280,PHC-GUDIPALA,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5624,HOSP28G118281,PHC-YADAMAR,ANDHRA PRADESH,CHITTOOR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5625,HOSP28G118299,PHC-Revidi,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5626,HOSP28G118301,PHC-Gunupudi,ANDHRA PRADESH,VISHAKHAPATNAM,,,,-NA-,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5627,HOSP28G118302,PHC-U. Cheedipalem,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5628,HOSP28G118304,PHC-Downuru,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5629,HOSP28G118305,PHC-Uppa,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5630,HOSP28G118306,PHC-Pinakota,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5631,HOSP28G118307,PHC-Butchaimpeta,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5632,HOSP28G118314,PHC-Devada,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5633,HOSP28G118315,PHC-Mangavaram,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5634,HOSP28G118316,PHC-Devarapall,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5635,HOSP28G118317,PHC-Vemulapudi,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5636,HOSP28G118318,PHC-Makavarapalem,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5637,HOSP28G118319,PHC-Payakaraopeta,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5638,HOSP28G118320,PHC-Sreerampuram,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5639,HOSP28G118321,PHC-Godicherla,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5640,HOSP28G118322,PHC-Atchuthapuram,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5641,HOSP28G118323,PHC-Turakalapudi,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5642,HOSP28G118324,PHC-Tummapala,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5643,HOSP28G118325,PHC-Kasimkota,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5644,HOSP28G118326,PHC-Rambilli,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5645,HOSP28G118327,PHC-KJ Puram,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5646,HOSP28G118328,PHC-Parawada,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5647,HOSP28G118329,PHC-Madhurawada,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5648,HOSP28G118330,PHC-Anandapuram,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5649,HOSP28G118331,CHC-Yellamanchili,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5650,HOSP28G118332,CHC-Chintapalli,ANDHRA PRADESH,VISHAKHAPATNAM,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5651,HOSP28G118358,PHC-Chilamathur,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5652,HOSP28G118359,PHC-Settur,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5653,HOSP28G118360,PHC-Bommanahal,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5654,HOSP28G118361,PHC-Beluguppa,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5655,HOSP28G118362,PHC-Gorantla,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5656,HOSP28G118363,PHC-Atmakur,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5657,HOSP28G118364,PHC-Kristipadu,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5658,HOSP28G118365,PHC-Yerragunta,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5659,HOSP28G118366,PHC-Yellanur,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5660,HOSP28G118367,PHC-Yadiki,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5661,HOSP28G118368,PHC-Vidapanakal,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5662,HOSP28G118369,PHC-Tarimela,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5663,HOSP28G118370,PHC-Talupula,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5664,HOSP28G118371,PHC-Tadimarri,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5665,HOSP28G118372,PHC-Rolla,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5666,HOSP28G118373,PHC-Roddam,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5667,HOSP28G118375,PHC-Ramagiri,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5668,HOSP28G118376,PHC-Peddavadugur,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5669,HOSP28G118377,PHC-Peddapappur,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5670,HOSP28G118378,PHC-Patnam,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5671,HOSP28G118379,PHC-Parigi,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5672,HOSP28G118380,PHC-Pamudurthy,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5673,HOSP28G118381,PHC-P.Kowkuntla,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5674,HOSP28G118382,PHC-O.D.Cheruvu,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5675,HOSP28G118383,PHC-N.P.Kunta,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5676,HOSP28G118384,PHC-Narpala,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5677,HOSP28G118385,PHC-Nallacheruvu,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5678,HOSP28G118386,PHC-Nagasamudram,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5679,HOSP28G118387,PHC-N.S.Gate,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5680,HOSP28G118388,PHC-Mudigubba,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5681,HOSP28G118389,PHC-Lepakshi,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5682,HOSP28G118390,PHC-Kudair,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5683,HOSP28G118391,PHC-Kothacheruvu,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5684,HOSP28G118392,PHC-Kanaganapalli,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5685,HOSP28G118393,PHC-Kambadur,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5686,HOSP28G118394,PHC-Kallumarri,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5687,HOSP28G118395,PHC-Guttur,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5688,HOSP28G118396,PHC-Gummagatta,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5689,HOSP28G118397,PHC-D.Hirehal,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5690,HOSP28G118398,PHC-Bukkapatnam,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5691,HOSP28G118399,CHC-Madakasira,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5692,HOSP28G118400,CHC-Chennekothapalli,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5693,HOSP28G118401,CHC-Tanakallu,ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5694,HOSP28G118402,"CHC, RAYADURGAM",ANDHRA PRADESH,ANANTHPUR,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5695,HOSP28G118403,PHC-PEDDATHUMBALAM,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5696,HOSP28G118404,PHC-Velugodu tribal,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5697,HOSP28G118405,PHC-GOKAVARAM,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5698,HOSP28G118406,PHC-PEAPULLY,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5699,HOSP28G118407,PHC-KRISHNAGIRI,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5700,HOSP28G118408,PHC-Sirivella,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5701,HOSP28G118409,PHC-BAIRLUTY,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5702,HOSP28G118410,PHC-UYYALAWADA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5703,HOSP28G118411,PHC-PALUKUR,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5704,HOSP28G118412,PHC-PERUSOMULA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5705,HOSP28G118413,PHC-AKUMALLA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5706,HOSP28G118414,PHC-Ahobilam,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5707,HOSP28G118415,PHC-Alamur,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5708,HOSP28G118416,PHC-Yerramatam,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5709,HOSP28G118417,PHC-PEDDAKADUBUR,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5710,HOSP28G118418,PHC-Pamulapadu,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5711,HOSP28G118419,PHC-Narayanapuram,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5712,HOSP28G118420,PHC-KAMMARACHEDU,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5713,HOSP28G118421,PHC-E THANDRAPADU,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5714,HOSP28G118422,PHC-KOWTHALAM,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5715,HOSP28G118423,PHC-KOSIGI,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5716,HOSP28G118424,PHC-Aspari,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5717,HOSP28G118425,PHC-SRISAILAM,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5718,HOSP28G118426,PHC-RUDRAVARAM,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5719,HOSP28G118427,PHC-KOTHAPALLI,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5720,HOSP28G118428,PHC-R.S.RANGAPURAM,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5721,HOSP28G118429,PHC-CHAGALAMARRI,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5722,HOSP28G118430,PHC-Gajulapalli,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5723,HOSP28G118431,PHC-PAGIDIROY,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5724,HOSP28G118432,PHC-Thimmapuram,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5725,HOSP28G118433,PHC-Bandiatmakur,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5726,HOSP28G118434,PHC-MADDIKERA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5727,HOSP28G118435,PHC-TUGGALI,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5728,HOSP28G118436,PHC-KALLUR,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5729,HOSP28G118437,PHC-HUSSAINAPURAM,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5730,HOSP28G118438,PHC-GADIVEMULA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5731,HOSP28G118439,PHC-SANJAMALA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5732,HOSP28G118440,PHC-HOLAGUNDA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5733,HOSP28G118441,PHC-Maddur,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5734,HOSP28G118442,PHC-Kottalacheruvu,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5735,HOSP28G118443,PHC-KOLIMIGUNDLA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5736,HOSP28G118444,PHC-GONEGANDLA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5737,HOSP28G118445,PHC-GUDUR,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5738,HOSP28G118446,PHC DEVANAKONDA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5739,HOSP28G118447,PHC-BETHAMCHERLA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5740,HOSP28G118448,PHC C.BELAGAL,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5741,HOSP28G118449,CHC-Yemmiganur,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5742,HOSP28G118450,CHC-Yallur,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5743,HOSP28G118451,C.H.C.ATMAKUR,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5744,HOSP28G118452,C.H.C.SUNNIPENTA,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5745,HOSP28G118453,CHC- Kodumur,ANDHRA PRADESH,KURNOOL,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5746,HOSP28G118457,PHC-Kalidindi,ANDHRA PRADESH,KRISHNA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5747,HOSP28G118458,PHC-Penuganchiprolu,ANDHRA PRADESH,KRISHNA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5748,HOSP28G118459,PHC-Vatsavai,ANDHRA PRADESH,KRISHNA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5749,HOSP28G118460,PHC-Chandarlapadu,ANDHRA PRADESH,KRISHNA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5750,HOSP28G118461,PHC-Kanchikacherla,ANDHRA PRADESH,KRISHNA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
5751,HOSP28G118462,PHC-Reddygudem,ANDHRA PRADESH,KRISHNA,,,,NA,NA,Public,PMJAY,-NA-,-NA-,Hospital Approved for Empanelment,No,NA,-NA-
